"Date","Ta_mean","Std_err","Segment","Obs_times_UTC"
1808-05-14,16.9,1.48,"JU01_Delemont","0352|1330|2030"
1808-05-15,19.1,1.48,"JU01_Delemont","0350|1330|2030"
1808-05-16,20.4,1.48,"JU01_Delemont","0349|1330|2030"
1808-05-17,18.9,1.49,"JU01_Delemont","0348|1330|2030"
1808-05-18,19.2,1.49,"JU01_Delemont","0347|1330|2030"
1808-05-19,19.2,1.49,"JU01_Delemont","0346|1330|2030"
1808-05-20,19,1.49,"JU01_Delemont","0345|1330|2030"
1808-05-21,19.8,1.49,"JU01_Delemont","0344|1330|2030"
1808-05-22,17.1,1.5,"JU01_Delemont","0343|1330|2030"
1808-05-23,16.2,1.5,"JU01_Delemont","0343|1330|2030"
1808-05-24,17.5,1.5,"JU01_Delemont","0342|1330|2030"
1808-05-25,17.5,1.5,"JU01_Delemont","0341|1330|2030"
1808-05-26,16.7,1.51,"JU01_Delemont","0340|1330|2030"
1808-05-27,16.4,1.51,"JU01_Delemont","0339|1330|2030"
1808-05-28,15.8,1.51,"JU01_Delemont","0339|1330|2030"
1808-05-29,15.2,1.51,"JU01_Delemont","0338|1330|2030"
1808-05-30,14.5,1.52,"JU01_Delemont","0338|1330|2030"
1808-05-31,18,1.52,"JU01_Delemont","0337|1330|2030"
1808-06-01,20.6,1.45,"Mulhouse","0600|1400|2100"
1808-06-02,17.6,1.45,"Mulhouse","0600|1400|2100"
1808-06-03,17.9,1.45,"Mulhouse","0600|1400|2100"
1808-06-04,17.2,1.45,"Mulhouse","0600|1400|2100"
1808-06-05,16.4,1.45,"Mulhouse","0600|1400|2100"
1808-06-06,14.1,1.46,"Mulhouse","0600|1400|2100"
1808-06-07,11.4,1.46,"Mulhouse","0600|1400|2100"
1808-06-08,13.4,1.46,"Mulhouse","0600|1400|2100"
1808-06-09,15.2,1.46,"Mulhouse","0600|1400|2100"
1808-06-10,13.5,1.46,"Mulhouse","0600|1400|2100"
1808-06-11,14.3,1.46,"Mulhouse","0600|1400|2100"
1808-06-12,13.2,1.46,"Mulhouse","0600|1400|2100"
1808-06-13,13.5,1.46,"Mulhouse","0600|1400|2100"
1808-06-14,15,1.46,"Mulhouse","0600|1400|2100"
1808-06-15,15.2,1.46,"Mulhouse","0600|1400|2100"
1808-06-16,16.4,1.47,"Mulhouse","0600|1400|2100"
1808-06-17,14.9,1.47,"Mulhouse","0600|1400|2100"
1808-06-18,17.1,1.47,"Mulhouse","0600|1400|2100"
1808-06-19,19,1.47,"Mulhouse","0600|1400|2100"
1808-06-20,20.2,1.47,"Mulhouse","0600|1400|2100"
1808-06-21,19.5,1.47,"Mulhouse","0600|1400|2100"
1808-06-22,19.5,1.47,"Mulhouse","0600|1400|2100"
1808-06-23,15.9,1.47,"Mulhouse","0600|1400|2100"
1808-06-24,13.3,1.47,"Mulhouse","0600|1400|2100"
1808-06-25,13.6,1.47,"Mulhouse","0600|1400|2100"
1808-06-26,13.5,1.46,"Mulhouse","0600|1400|2100"
1808-06-27,17.5,1.46,"Mulhouse","0600|1400|2100"
1808-06-28,18,1.46,"Mulhouse","0600|1400|2100"
1808-06-29,19.7,1.46,"Mulhouse","0600|1400|2100"
1808-06-30,21.5,1.46,"Mulhouse","0600|1400|2100"
1808-07-01,21.6,1.48,"Mulhouse","0600|1400|2100"
1808-07-02,23.5,1.48,"Mulhouse","0600|1400|2100"
1808-07-03,22.5,1.48,"Mulhouse","0600|1400|2100"
1808-07-04,17.5,1.48,"Mulhouse","0600|1400|2100"
1808-07-05,13.3,1.47,"Mulhouse","0600|1400|2100"
1808-07-06,12.8,1.47,"Mulhouse","0600|1400|2100"
1808-07-07,14.7,1.47,"Mulhouse","0600|1400|2100"
1808-07-08,17.1,1.47,"Mulhouse","0600|1400|2100"
1808-07-09,18.9,1.47,"Mulhouse","0600|1400|2100"
1808-07-10,20.9,1.47,"Mulhouse","0600|1400|2100"
1808-07-11,22.1,1.46,"Mulhouse","0600|1400|2100"
1808-07-12,23.1,1.46,"Mulhouse","0600|1400|2100"
1808-07-13,23.4,1.46,"Mulhouse","0600|1400|2100"
1808-07-14,25.1,1.46,"Mulhouse","0600|1400|2100"
1808-07-15,25.8,1.46,"Mulhouse","0600|1400|2100"
1808-07-16,25.7,1.45,"Mulhouse","0600|1400|2100"
1808-07-17,25.1,1.45,"Mulhouse","0600|1400|2100"
1808-07-18,24.4,1.45,"Mulhouse","0600|1400|2100"
1808-07-19,23.9,1.45,"Mulhouse","0600|1400|2100"
1808-07-20,22.2,1.44,"Mulhouse","0600|1400|2100"
1808-07-21,22.2,1.44,"Mulhouse","0600|1400|2100"
1808-07-22,22.6,1.44,"Mulhouse","0600|1400|2100"
1808-07-23,21.8,1.44,"Mulhouse","0600|1400|2100"
1808-07-24,20,1.43,"Mulhouse","0600|1400|2100"
1808-07-25,18.5,1.43,"Mulhouse","0600|1400|2100"
1808-07-26,19.8,1.43,"Mulhouse","0600|1400|2100"
1808-07-27,21.1,1.42,"Mulhouse","0600|1400|2100"
1808-07-28,19.9,1.42,"Mulhouse","0600|1400|2100"
1808-07-29,17.8,1.42,"Mulhouse","0600|1400|2100"
1808-07-30,19.9,1.41,"Mulhouse","0600|1400|2100"
1808-07-31,18.2,1.41,"Mulhouse","0600|1400|2100"
1808-08-01,20.2,1.33,"Mulhouse","0600|1400|2100"
1808-08-02,17.1,1.32,"Mulhouse","0600|1400|2100"
1808-08-03,18.6,1.32,"Mulhouse","0600|1400|2100"
1808-08-04,19.4,1.31,"Mulhouse","0600|1400|2100"
1808-08-05,21.1,1.31,"Mulhouse","0600|1400|2100"
1808-08-06,24.1,1.31,"Mulhouse","0600|1400|2100"
1808-08-07,25.6,1.3,"Mulhouse","0600|1400|2100"
1808-08-08,23.5,1.3,"Mulhouse","0600|1400|2100"
1808-08-09,19.3,1.29,"Mulhouse","0600|1400|2100"
1808-08-10,16,1.29,"Mulhouse","0600|1400|2100"
1808-08-11,18.3,1.29,"Mulhouse","0600|1400|2100"
1808-08-12,15.6,1.28,"Mulhouse","0600|1400|2100"
1808-08-13,18.1,1.28,"Mulhouse","0600|1400|2100"
1808-08-14,19.7,1.27,"Mulhouse","0600|1400|2100"
1808-08-15,20.9,1.27,"Mulhouse","0600|1400|2100"
1808-08-16,18.6,1.26,"Mulhouse","0600|1400|2100"
1808-08-17,14.4,1.26,"Mulhouse","0600|1400|2100"
1808-08-18,14.8,1.25,"Mulhouse","0600|1400|2100"
1808-08-19,14.9,1.25,"Mulhouse","0600|1400|2100"
1808-08-20,14.9,1.24,"Mulhouse","0600|1400|2100"
1808-08-21,16,1.24,"Mulhouse","0600|1400|2100"
1808-08-22,18.1,1.24,"Mulhouse","0600|1400|2100"
1808-08-23,18.6,1.23,"Mulhouse","0600|1400|2100"
1808-08-24,19.1,1.23,"Mulhouse","0600|1400|2100"
1808-08-25,19.2,1.22,"Mulhouse","0600|1400|2100"
1808-08-26,19,1.22,"Mulhouse","0600|1400|2100"
1808-08-27,20.6,1.21,"Mulhouse","0600|1400|2100"
1808-08-28,20.2,1.21,"Mulhouse","0600|1400|2100"
1808-08-29,20.5,1.2,"Mulhouse","0600|1400|2100"
1808-08-30,22.4,1.2,"Mulhouse","0600|1400|2100"
1808-08-31,22.4,1.19,"Mulhouse","0600|1400|2100"
1808-09-01,17.9,1.08,"Mulhouse","0600|1400|2100"
1808-09-02,18.4,1.08,"Mulhouse","0600|1400|2100"
1808-09-03,14.9,1.07,"Mulhouse","0600|1400|2100"
1808-09-04,15.8,1.06,"Mulhouse","0600|1400|2100"
1808-09-05,17.7,1.06,"Mulhouse","0600|1400|2100"
1808-09-06,16.9,1.05,"Mulhouse","0600|1400|2100"
1808-09-07,17.7,1.05,"Mulhouse","0600|1400|2100"
1808-09-08,18.8,1.04,"Mulhouse","0600|1400|2100"
1808-09-09,16.8,1.04,"Mulhouse","0600|1400|2100"
1808-09-10,14.1,1.03,"Mulhouse","0600|1400|2100"
1808-09-11,13.8,1.02,"Mulhouse","0600|1400|2100"
1808-09-12,14.8,1.02,"Mulhouse","0600|1400|2100"
1808-09-13,15.1,1.01,"Mulhouse","0600|1400|2100"
1808-09-14,13.5,1.01,"Mulhouse","0600|1400|2100"
1808-09-15,12.4,1,"Mulhouse","0600|1400|2100"
1808-09-16,11.5,1,"Mulhouse","0600|1400|2100"
1808-09-17,12.5,0.99,"Mulhouse","0600|1400|2100"
1808-09-18,12.1,0.98,"Mulhouse","0600|1400|2100"
1808-09-19,15.6,0.98,"Mulhouse","0600|1400|2100"
1808-09-20,16,0.97,"Mulhouse","0600|1400|2100"
1808-09-21,13.9,0.97,"Mulhouse","0600|1400|2100"
1808-09-22,15.1,0.96,"Mulhouse","0600|1400|2100"
1808-09-23,14.1,0.96,"Mulhouse","0600|1400|2100"
1808-09-24,13.5,0.95,"Mulhouse","0600|1400|2100"
1808-09-25,8.9,0.95,"Mulhouse","0600|1400|2100"
1808-09-26,10,0.94,"Mulhouse","0600|1400|2100"
1808-09-27,14.5,0.93,"Mulhouse","0600|1400|2100"
1808-09-28,9.7,0.93,"Mulhouse","0600|1400|2100"
1808-09-29,7.3,0.92,"Mulhouse","0600|1400|2100"
1808-09-30,7.2,0.92,"Mulhouse","0600|1400|2100"
1808-10-01,4.9,0.88,"Mulhouse","0600|1400|2100"
1808-10-02,7.4,0.87,"Mulhouse","0600|1400|2100"
1808-10-03,9.8,0.86,"Mulhouse","0600|1400|2100"
1808-10-04,10.6,0.86,"Mulhouse","0600|1400|2100"
1808-10-05,11.2,0.85,"Mulhouse","0600|1400|2100"
1808-10-06,10.3,0.85,"Mulhouse","0600|1400|2100"
1808-10-07,11.5,0.84,"Mulhouse","0600|1400|2100"
1808-10-08,10.3,0.84,"Mulhouse","0600|1400|2100"
1808-10-09,6.7,0.83,"Mulhouse","0600|1400|2100"
1808-10-10,8.4,0.83,"Mulhouse","0600|1400|2100"
1808-10-11,8.9,0.82,"Mulhouse","0600|1400|2100"
1808-10-12,8.7,0.82,"Mulhouse","0600|1400|2100"
1808-10-13,5.8,0.81,"Mulhouse","0600|1400|2100"
1808-10-14,4.6,0.81,"Mulhouse","0600|1400|2100"
1808-10-15,7,0.8,"Mulhouse","0600|1400|2100"
1808-10-16,6.6,0.8,"Mulhouse","0600|1400|2100"
1808-10-17,6.2,0.79,"Mulhouse","0600|1400|2100"
1808-10-18,4.6,0.79,"Mulhouse","0600|1400|2100"
1808-10-19,4.2,0.78,"Mulhouse","0600|1400|2100"
1808-10-20,4.6,0.78,"Mulhouse","0600|1400|2100"
1808-10-21,4.8,0.77,"Mulhouse","0600|1400|2100"
1808-10-22,7.2,0.77,"Mulhouse","0600|1400|2100"
1808-10-23,6,0.76,"Mulhouse","0600|1400|2100"
1808-10-24,5.3,0.76,"Mulhouse","0600|1400|2100"
1808-10-25,8.2,0.75,"Mulhouse","0600|1400|2100"
1808-10-26,7.6,0.75,"Mulhouse","0600|1400|2100"
1808-10-27,9.6,0.75,"Mulhouse","0600|1400|2100"
1808-10-28,10.4,0.74,"Mulhouse","0600|1400|2100"
1808-10-29,9.2,0.74,"Mulhouse","0600|1400|2100"
1808-10-30,8,0.73,"Mulhouse","0600|1400|2100"
1808-10-31,7.2,0.73,"Mulhouse","0600|1400|2100"
1808-11-01,7.6,0.7,"Mulhouse","0600|1400|2100"
1808-11-02,8.3,0.69,"Mulhouse","0600|1400|2100"
1808-11-03,5.8,0.69,"Mulhouse","0600|1400|2100"
1808-11-04,3.1,0.69,"Mulhouse","0600|1400|2100"
1808-11-05,4.2,0.68,"Mulhouse","0600|1400|2100"
1808-11-06,3.4,0.68,"Mulhouse","0600|1400|2100"
1808-11-07,3.8,0.67,"Mulhouse","0600|1400|2100"
1808-11-08,4,0.67,"Mulhouse","0600|1400|2100"
1808-11-09,4.3,0.67,"Mulhouse","0600|1400|2100"
1808-11-10,3.8,0.66,"Mulhouse","0600|1400|2100"
1808-11-11,4.2,0.66,"Mulhouse","0600|1400|2100"
1808-11-12,4.4,0.66,"Mulhouse","0600|1400|2100"
1808-11-13,3.5,0.65,"Mulhouse","0600|1400|2100"
1808-11-14,3.7,0.65,"Mulhouse","0600|1400|2100"
1808-11-15,3.2,0.65,"Mulhouse","0600|1400|2100"
1808-11-16,2.2,0.65,"Mulhouse","0600|1400|2100"
1808-11-17,4.9,0.64,"Mulhouse","0600|1400|2100"
1808-11-18,7.2,0.64,"Mulhouse","0600|1400|2100"
1808-11-19,5.8,0.64,"Mulhouse","0600|1400|2100"
1808-11-20,5.5,0.64,"Mulhouse","0600|1400|2100"
1808-11-21,8.6,0.63,"Mulhouse","0600|1400|2100"
1808-11-22,8.8,0.63,"Mulhouse","0600|1400|2100"
1808-11-23,7.7,0.63,"Mulhouse","0600|1400|2100"
1808-11-24,7.9,0.63,"Mulhouse","0600|1400|2100"
1808-11-25,8.2,0.62,"Mulhouse","0600|1400|2100"
1808-11-26,9.7,0.62,"Mulhouse","0600|1400|2100"
1808-11-27,9.6,0.62,"Mulhouse","0600|1400|2100"
1808-11-28,2.3,0.62,"Mulhouse","0600|1400|2100"
1808-11-29,1.7,0.62,"Mulhouse","0600|1400|2100"
1808-11-30,3.2,0.62,"Mulhouse","0600|1400|2100"
1808-12-01,5,0.61,"Mulhouse","0600|1400|2100"
1808-12-02,5.8,0.61,"Mulhouse","0600|1400|2100"
1808-12-03,6.4,0.61,"Mulhouse","0600|1400|2100"
1808-12-04,6.9,0.6,"Mulhouse","0600|1400|2100"
1808-12-05,4.3,0.6,"Mulhouse","0600|1400|2100"
1808-12-06,4.1,0.6,"Mulhouse","0600|1400|2100"
1808-12-07,4.6,0.6,"Mulhouse","0600|1400|2100"
1808-12-08,2.2,0.6,"Mulhouse","0600|1400|2100"
1808-12-09,1.6,0.6,"Mulhouse","0600|1400|2100"
1808-12-10,-3.6,0.6,"Mulhouse","0600|1400|2100"
1808-12-11,-3.4,0.6,"Mulhouse","0600|1400|2100"
1808-12-12,1.8,0.6,"Mulhouse","0600|1400|2100"
1808-12-13,0.5,0.6,"Mulhouse","0600|1400|2100"
1808-12-14,-6.5,0.59,"Mulhouse","0600|1400|2100"
1808-12-15,-3.9,0.59,"Mulhouse","0600|1400|2100"
1808-12-16,-7.2,0.59,"Mulhouse","0600|1400|2100"
1808-12-17,-6.9,0.59,"Mulhouse","0600|1400|2100"
1808-12-18,-4.6,0.59,"Mulhouse","0600|1400|2100"
1808-12-19,-5.3,0.59,"Mulhouse","0600|1400|2100"
1808-12-20,-7.3,0.59,"Mulhouse","0600|1400|2100"
1808-12-21,-12.6,0.59,"Mulhouse","0600|1400|2100"
1808-12-22,-15,0.59,"Mulhouse","0600|1400|2100"
1808-12-23,-12,0.59,"Mulhouse","0600|1400|2100"
1808-12-24,-11.4,0.59,"Mulhouse","0600|1400|2100"
1808-12-25,-5.7,0.59,"Mulhouse","0600|1400|2100"
1808-12-26,-8.2,0.59,"Mulhouse","0600|1400|2100"
1808-12-27,-4.9,0.59,"Mulhouse","0600|1400|2100"
1808-12-28,0.2,0.6,"Mulhouse","0600|1400|2100"
1808-12-29,-3.8,0.6,"Mulhouse","0600|1400|2100"
1808-12-30,-4.1,0.6,"Mulhouse","0600|1400|2100"
1808-12-31,-2.9,0.6,"Mulhouse","0600|1400|2100"
1809-01-01,-2.6,1.51,"JU01_Delemont","0718|1330|2030"
1809-01-02,-2.5,1.51,"JU01_Delemont","0718|1330|2030"
1809-01-03,0.1,1.62,"JU01_Delemont","0717|1330"
1809-01-04,0.2,1.51,"JU01_Delemont","0717|1330|2030"
1809-01-05,1.1,1.51,"JU01_Delemont","0717|1330|2030"
1809-01-06,0.3,1.52,"JU01_Delemont","0716|1330|2030"
1809-01-07,1.4,1.52,"JU01_Delemont","0716|1330|2030"
1809-01-08,6.3,1.52,"JU01_Delemont","0716|1330|2030"
1809-01-09,6.1,1.51,"JU01_Delemont","0715|1330|2030"
1809-01-10,6.3,1.51,"JU01_Delemont","0715|1330|2030"
1809-01-11,5.4,1.51,"JU01_Delemont","0714|1330|2030"
1809-01-12,2.9,1.52,"JU01_Delemont","0713|1330|2030"
1809-01-13,3.6,1.52,"JU01_Delemont","0713|1330|2030"
1809-01-14,0.8,1.52,"JU01_Delemont","0712|1330|2030"
1809-01-15,3.3,1.52,"JU01_Delemont","0711|1330|2030"
1809-01-16,-1.3,1.52,"JU01_Delemont","0710|1330|2030"
1809-01-17,-6.8,1.64,"JU01_Delemont","0710|2030"
1809-01-18,-10,1.52,"JU01_Delemont","0709|1330|2030"
1809-01-19,-9.8,1.62,"JU01_Delemont","0708|1330"
1809-01-20,4.2,1.52,"JU01_Delemont","0707|1330|2030"
1809-01-21,4,1.52,"JU01_Delemont","0706|1330|2030"
1809-01-22,3.5,1.52,"JU01_Delemont","0705|1330|2030"
1809-01-23,2,1.62,"JU01_Delemont","0704|1330"
1809-01-24,8.8,1.52,"JU01_Delemont","0703|1330|2030"
1809-01-25,9.9,1.53,"JU01_Delemont","0702|1330|2030"
1809-01-26,10.9,1.53,"JU01_Delemont","0700|1330|2030"
1809-01-27,11,1.53,"JU01_Delemont","0659|1330|2030"
1809-01-28,8,1.53,"JU01_Delemont","0658|1330|2030"
1809-01-29,7.5,1.53,"JU01_Delemont","0657|1330|2030"
1809-01-30,10.4,1.53,"JU01_Delemont","0655|1330|2030"
1809-01-31,8.1,1.53,"JU01_Delemont","0654|1330|2030"
1809-02-01,6.3,0.68,"Mulhouse","0600|1400|2100"
1809-02-02,8.1,0.68,"Mulhouse","0600|1400|2100"
1809-02-03,8.2,0.68,"Mulhouse","0600|1400|2100"
1809-02-04,7.6,1.47,"JU01_Delemont","0649|1330|2030"
1809-02-05,5.4,1.47,"JU01_Delemont","0647|1330|2030"
1809-02-06,5.9,1.88,"JU01_Delemont","1330|2030"
1809-02-07,6.8,1.47,"JU01_Delemont","0644|1330|2030"
1809-02-08,2.8,1.47,"JU01_Delemont","0643|1330|2030"
1809-02-09,4.4,1.47,"JU01_Delemont","0641|1330|2030"
1809-02-10,9.2,1.47,"JU01_Delemont","0639|1330|2030"
1809-02-11,7.5,1.47,"JU01_Delemont","0638|1330|2030"
1809-02-12,9.9,1.48,"JU01_Delemont","0636|1330|2030"
1809-02-13,6.8,1.48,"JU01_Delemont","0635|1330|2030"
1809-02-14,7.8,1.48,"JU01_Delemont","0633|1330|2030"
1809-02-15,7.2,1.48,"JU01_Delemont","0631|1330|2030"
1809-02-16,6,1.49,"JU01_Delemont","0629|1330|2030"
1809-02-17,7.4,1.49,"JU01_Delemont","0628|1330|2030"
1809-02-18,5.7,1.49,"JU01_Delemont","0626|1330|2030"
1809-02-19,5.6,1.49,"JU01_Delemont","0624|1330|2030"
1809-02-20,5.7,1.9,"JU01_Delemont","1330|2030"
1809-02-21,5.1,1.49,"JU01_Delemont","0621|1330|2030"
1809-02-22,1.1,1.5,"JU01_Delemont","0619|1330|2030"
1809-02-23,1.5,1.5,"JU01_Delemont","0617|1330|2030"
1809-02-24,1.5,1.5,"JU01_Delemont","0615|1330|2030"
1809-02-25,-0.8,1.5,"JU01_Delemont","0613|1330|2030"
1809-02-26,-0.2,1.51,"JU01_Delemont","0611|1330|2030"
1809-02-27,-0.8,1.91,"JU01_Delemont","1330|2030"
1809-02-28,2.2,1.51,"JU01_Delemont","0607|1330|2030"
1809-03-01,5.9,1.3,"JU01_Delemont","0606|1330|2030"
1809-03-02,3.5,1.3,"JU01_Delemont","0604|1330|2030"
1809-03-03,4.8,1.3,"JU01_Delemont","0602|1330|2030"
1809-03-04,7.1,1.76,"JU01_Delemont","1330|2030"
1809-03-05,5.6,1.31,"JU01_Delemont","0558|1330|2030"
1809-03-06,7,1.31,"JU01_Delemont","0556|1330|2030"
1809-03-07,3.3,1.31,"JU01_Delemont","0554|1330|2030"
1809-03-08,2.8,1.32,"JU01_Delemont","0552|1330|2030"
1809-03-09,4.3,1.32,"JU01_Delemont","0550|1330|2030"
1809-03-10,5.1,1.32,"JU01_Delemont","0548|1330|2030"
1809-03-11,0.5,1.33,"JU01_Delemont","0546|1330|2030"
1809-03-12,-0.9,1.33,"JU01_Delemont","0544|1330|2030"
1809-03-13,-0.5,1.33,"JU01_Delemont","0542|1330|2030"
1809-03-14,-0.2,1.34,"JU01_Delemont","0540|1330|2030"
1809-03-15,0.8,1.34,"JU01_Delemont","0538|1330|2030"
1809-03-16,1.2,1.34,"JU01_Delemont","0536|1330|2030"
1809-03-17,2.9,1.34,"JU01_Delemont","0534|1330|2030"
1809-03-18,5,1.35,"JU01_Delemont","0532|1330|2030"
1809-03-19,9.9,1.8,"JU01_Delemont","1330|2030"
1809-03-20,6.1,1.36,"JU01_Delemont","0528|1330|2030"
1809-03-21,7.2,1.36,"JU01_Delemont","0526|1330|2030"
1809-03-22,7.1,0.97,"Mulhouse","0600|1400|2100"
1809-03-23,9.5,0.97,"Mulhouse","0600|1400|2100"
1809-03-24,7.9,2.02,"JU01_Delemont","2030"
1809-03-25,12.2,1.37,"JU01_Delemont","0518|1330|2030"
1809-03-26,13.2,1.38,"JU01_Delemont","0515|1330|2030"
1809-03-27,11.2,1.38,"JU01_Delemont","0513|1330|2030"
1809-03-28,9.1,1.39,"JU01_Delemont","0511|1330|2030"
1809-03-29,7.9,1.83,"JU01_Delemont","1330|2030"
1809-03-30,5.7,2.55,"JU01_Delemont","0507"
1809-03-31,7.5,1.4,"JU01_Delemont","0505|1330|2030"
1809-04-01,8.8,1.34,"JU01_Delemont","0503|1330|2030"
1809-04-02,3.4,1.35,"JU01_Delemont","0501|1330|2030"
1809-04-03,0.5,1.35,"JU01_Delemont","0459|1330|2030"
1809-04-04,-1.2,1.36,"JU01_Delemont","0458|1330|2030"
1809-04-05,3.1,1.36,"JU01_Delemont","0456|1330|2030"
1809-04-06,-1.3,1.36,"JU01_Delemont","0454|1330|2030"
1809-04-07,-1.7,1.37,"JU01_Delemont","0452|1330|2030"
1809-04-08,-1.1,1.37,"JU01_Delemont","0450|1330|2030"
1809-04-09,1.9,1.38,"JU01_Delemont","0448|1330|2030"
1809-04-10,3.2,1.44,"JU01_Delemont","0446|1330"
1809-04-11,5.3,1.38,"JU01_Delemont","0444|1330|2030"
1809-04-12,1.7,1.44,"JU01_Delemont","0442|1330"
1809-04-13,3.7,1.39,"JU01_Delemont","0440|1330|2030"
1809-04-14,7,1.39,"JU01_Delemont","0438|1330|2030"
1809-04-15,4.6,1.4,"JU01_Delemont","0437|1330|2030"
1809-04-16,7.3,1.4,"JU01_Delemont","0435|1330|2030"
1809-04-17,8.4,1.4,"JU01_Delemont","0433|1330|2030"
1809-04-18,6.6,1.41,"JU01_Delemont","0431|1330|2030"
1809-04-19,4.8,1.41,"JU01_Delemont","0429|1330|2030"
1809-04-20,2.8,1.42,"JU01_Delemont","0428|1330|2030"
1809-04-21,6.7,1.42,"JU01_Delemont","0426|1330|2030"
1809-04-22,6.6,1.42,"JU01_Delemont","0424|1330|2030"
1809-04-23,5.9,1.43,"JU01_Delemont","0422|1330|2030"
1809-04-24,6.5,1.43,"JU01_Delemont","0421|1330|2030"
1809-04-25,10,1.44,"JU01_Delemont","0419|1330|2030"
1809-04-26,10.2,1.44,"JU01_Delemont","0417|1330|2030"
1809-04-27,11.8,1.44,"JU01_Delemont","0416|1330|2030"
1809-04-28,12.5,1.45,"JU01_Delemont","0414|1330|2030"
1809-04-29,9.8,1.45,"JU01_Delemont","0413|1330|2030"
1809-04-30,8.3,1.45,"JU01_Delemont","0411|1330|2030"
1809-05-01,6.8,1.43,"JU01_Delemont","0409|1330|2030"
1809-05-02,7.9,1.44,"JU01_Delemont","0408|1330|2030"
1809-05-03,8.5,1.44,"JU01_Delemont","0406|1330|2030"
1809-05-04,7.4,1.44,"JU01_Delemont","0405|1330|2030"
1809-05-05,8.9,1.44,"JU01_Delemont","0404|1330|2030"
1809-05-06,7,1.45,"JU01_Delemont","0402|1330|2030"
1809-05-07,6.8,1.45,"JU01_Delemont","0401|1330|2030"
1809-05-08,11.8,1.46,"JU01_Delemont","0359|1330|2030"
1809-05-09,11.6,1.5,"JU01_Delemont","0358|1330"
1809-05-10,15,1.46,"JU01_Delemont","0357|1330|2030"
1809-05-11,16.3,1.46,"JU01_Delemont","0355|1330|2030"
1809-05-12,15.9,1.47,"JU01_Delemont","0354|1330|2030"
1809-05-13,17.8,1.47,"JU01_Delemont","0353|1330|2030"
1809-05-14,17.4,1.47,"JU01_Delemont","0352|1330|2030"
1809-05-15,16.7,1.48,"JU01_Delemont","0351|1330|2030"
1809-05-16,17.9,1.48,"JU01_Delemont","0350|1330|2030"
1809-05-17,17.2,1.48,"JU01_Delemont","0349|1330|2030"
1809-05-18,19.4,1.49,"JU01_Delemont","0347|1330|2030"
1809-05-19,20.5,1.49,"JU01_Delemont","0346|1330|2030"
1809-05-20,18,1.49,"JU01_Delemont","0345|1330|2030"
1809-05-21,16.3,1.49,"JU01_Delemont","0345|1330|2030"
1809-05-22,16.2,1.5,"JU01_Delemont","0344|1330|2030"
1809-05-23,15.9,1.5,"JU01_Delemont","0343|1330|2030"
1809-05-24,16.4,1.5,"JU01_Delemont","0342|1330|2030"
1809-05-25,16.3,1.5,"JU01_Delemont","0341|1330|2030"
1809-05-26,15.2,1.5,"JU01_Delemont","0340|1330|2030"
1809-05-27,18.7,1.51,"JU01_Delemont","0340|1330|2030"
1809-05-28,18.9,1.51,"JU01_Delemont","0339|1330|2030"
1809-05-29,17.1,1.51,"JU01_Delemont","0338|1330|2030"
1809-05-30,16.3,1.51,"JU01_Delemont","0338|1330|2030"
1809-05-31,17.5,1.42,"Mulhouse","0600|1400|2100"
1809-06-01,19.7,1.52,"JU01_Delemont","0337|1330|2030"
1809-06-02,15.4,1.53,"JU01_Delemont","0336|1330|2030"
1809-06-03,16.5,1.53,"JU01_Delemont","0336|1330|2030"
1809-06-04,18.8,1.53,"JU01_Delemont","0335|1330|2030"
1809-06-05,19.9,1.53,"JU01_Delemont","0335|1330|2030"
1809-06-06,17.8,1.53,"JU01_Delemont","0335|1330|2030"
1809-06-07,16.3,1.53,"JU01_Delemont","0334|1330|2030"
1809-06-08,15.2,1.53,"JU01_Delemont","0334|1330|2030"
1809-06-09,15.2,1.53,"JU01_Delemont","0334|1330|2030"
1809-06-10,14.5,1.54,"JU01_Delemont","0334|1330|2030"
1809-06-11,13.7,1.54,"JU01_Delemont","0334|1330|2030"
1809-06-12,14.6,1.54,"JU01_Delemont","0334|1330|2030"
1809-06-13,14.5,1.54,"JU01_Delemont","0334|1330|2030"
1809-06-14,17.8,1.54,"JU01_Delemont","0334|1330|2030"
1809-06-15,20.4,1.54,"JU01_Delemont","0334|1330|2030"
1809-06-16,20.2,1.54,"JU01_Delemont","0334|1330|2030"
1809-06-17,14.7,1.54,"JU01_Delemont","0334|1330|2030"
1809-06-18,17.2,1.54,"JU01_Delemont","0334|1330|2030"
1809-06-19,16.5,1.54,"JU01_Delemont","0334|1330|2030"
1809-06-20,15.9,1.54,"JU01_Delemont","0335|1330|2030"
1809-06-21,17.3,1.54,"JU01_Delemont","0335|1330|2030"
1809-06-22,19.4,1.54,"JU01_Delemont","0335|1330|2030"
1809-06-23,19.5,1.54,"JU01_Delemont","0336|1330|2030"
1809-06-24,17.6,1.54,"JU01_Delemont","0336|1330|2030"
1809-06-25,17,1.54,"JU01_Delemont","0336|1330|2030"
1809-06-26,15.4,1.54,"JU01_Delemont","0337|1330|2030"
1809-06-27,16.2,1.54,"JU01_Delemont","0337|1330|2030"
1809-06-28,15.5,1.54,"JU01_Delemont","0338|1330|2030"
1809-06-29,16.2,1.54,"JU01_Delemont","0339|1330|2030"
1809-06-30,17.8,1.54,"JU01_Delemont","0339|1330|2030"
1809-07-01,17.1,1.56,"JU01_Delemont","0340|1330|2030"
